0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-8.169543286130884e-19,2.812875278464811e-18,1.3432972802160258e-17,5.431303160345157e-18,1.0014209759491535e-18,9.148537410483187e-19,8.516251952038548e-18,-5.834764822329041e-18,-0.00019080199090342856,7.482542013887972e-05,0.0007471133673293037,-0.00037844224413975745,0.0002709838976481176,0.0016309778011929653,0.002553745039059433,0.0015594508219700803,-0.0020003065697568184,-0.001626555547378346,0.0012138934566427262,-8.986532492260375e-06,-0.002400880650204894,-0.0016249506536762598,-0.0005601088634456674,-3.2731745626040615e-05,-0.0013641728643680269,-0.004245120377488337,-0.00214662888368118,-0.005737294947609488,-0.0006028606947622989,0.003959874534853272,0.0012850981335574198,-0.0041806828617023985,-0.0004160405151392384,-0.0005645523016562854,-0.0026628892662084493,0.0013265781676273694,-0.0009094755952939019,-0.001804596362797634,0.0015932187173775716,-0.0019102165740322024,-0.0014480771162102813,0.0010238713529408523,-7.77105480360181e-05,-0.0035113584562099123,0.001505158486515506,-0.004928383437526422,0.00014067141614067637,0.0020226461041120704,0.0030319610366597344,-6.707533920440856e-05,-0.005770826688320545,-0.002245309682202409,0.0003745919456863347,0.0014348115342309056,0.0021636263410546755,0.002975969753831393,0.0011537823334287498,7.948037485993577e-05,0.0005326532849543133,0.004927657790141107,0.0025041216658231533,-0.0041192772767847715,-0.0034676785877904787,-0.0028244723148451185,0.0010704818184365257,-0.0007177824759102313,-0.0018917069027638031,0.000440142292238393,0.00454322634772997,-0.0011636124892836063,-0.0012456875058600397,0.0010379736618416303,0.0033534699047109992,-0.00030491146062840786,0.0010062164190797979,0.0006044715888114664,-0.0007396673086443311,-0.0036278739271688016,-0.0030218762031859487,0.002262999212803619,0.0008323771637427564,0.0007002040791045877,0.0010725136725148418,-0.0007648310401263271,-0.004267100240803176,-0.002364077557555136,-0.0006714684375646891,0.001452798683804388,0.003532503670640109,-0.0015637551985727884,0.004808798670642077,0.004642740888276791,0.0009518245098986491,0.00018885827368188147,0.003994955473895356,0.002171398996998101,-0.002520594700459784,-0.0003707493110706833,-0.0008865878007401959,-0.0022853996829926824
-0.017746166183352854,0.012873597524393933,-0.07222876212338047,-0.006660274478212025,0.005581086692801591,4.5613230693608576e-05,0.012741960630718025,-0.02330735397747494,0.17414354759143869,0.0460114379409941,0.002488011711619207,0.0157586773948816,0.04516578630634073,-0.03997226343192152,0.001994380970333742,0.001740732817388829,-0.0065522502704379836,0.004946491210822232,-0.03158608195275634,0.013693630365474514,-0.02422382798746446,0.01689267170770961,-0.12266297200673175,0.07630395744030778,-0.050845352248555443,0.040759661316386295,0.07715433958162005,-0.005628094631373526,-0.008513207256976343,-0.015289386857772196,0.020601988492765396,0.017504281782693858,-0.06251756460516032,0.04367375647980355,0.009082444599363991,-0.047110630709305934,-0.01954830029059703,0.012457987395490793,-0.02407698614636359,-0.019318725637628646,-0.0008272697058578851,0.00027088806801355746,0.005249551048857822,0.009348078314922244,0.11537961079816499,0.0025499168177462194,-0.020888782024080697,0.0018726730335109545,0.014362807524268193,-0.0032955641561738095,-0.011795023154419217,-0.055260481375594125,0.09697668023665362,0.056605878251624095,0.02012479500401553,0.022034723316595194,0.006313886599589738,0.08921713284881168,0.025881690976797156,-0.027657434418173036,-0.029062933321520056,-0.015774380022924788,0.01255628414339216,-0.011633047083948276,0.054113036906229754,-0.02273253264834024,-0.01717780681147223,0.006063809979062186,0.03538506738680046,-0.06044468733516819,0.06584689916829581,-0.044465126324187705,0.07873854849375764,-0.02053878920446677,-0.06571294329277819,-0.03903918302628394,0.030215333127441003,0.01030299214311622,-0.034688152887342456,-0.04385923268519034,-0.02210548129866923,0.07803012083238758,0.016327566573245047,-0.0031155918213701577,-0.028934472525220956,-0.0060910373299114026,0.060558541039632985,-0.02800382101978449,-0.03145341969124171,0.0877244895578669,0.06889169322157757,-0.09198875200233177,0.09163172746157075,0.0104887566792278,-0.10305407105514328,0.025221348958807146,-0.06565005223079928,-0.20303841631021433,0.08743760950659349,0.057842708127099525
-0.03456944038171723,0.03891260560682602,-0.020709140438615856,0.01984313978403398,-0.016310414941341982,-0.010908060169640934,-0.03381325931626892,0.0392160792879359,-0.06144434113772753,-0.00508499844656993,0.010697189560985088,0.11533146379643185,-0.10655871175321814,0.012501333700110712,0.011060166841133114,-0.04119273138731115,0.13582355488783276,-0.04143227718406,0.07651362047120375,-0.04363227391104017,0.03553007701758645,-0.07164407936049019,-0.04493831367512528,-0.03850058020615901,0.04785052592637204,-0.00013893624316586322,0.0823531893103116,0.0038490505757510732,-0.061388094183727475,0.039139504852420605,-0.05524882370891417,0.023240779983842566,-0.06859518990574098,-0.02171382228505653,0.005265922424468487,-0.009907414651553712,-0.02030149193633878,0.04716259853321802,-0.025733194110707864,-0.023233067216986238,0.012947711548090152,0.016789605415144463,-0.009359464472977023,0.16128452019678527,-0.045687898959458136,0.02006139131122941,-0.0399909194073763,-0.047288761691025076,0.0130173114975503,0.022219883350275638,-0.06113530506986812,0.02640709012525141,-0.07471432026008669,-0.039664336541688744,-0.023107234834503845,0.0307575621654694,0.09953804969473672,0.025497391937278065,0.013332845858030224,-0.028109286280239936,0.04529489896075438,-0.016995089949724165,0.008774123368607915,-0.0771087074504196,0.0213925839824853,0.014128553768792672,-0.07189786879646785,0.03265225078761035,0.013982104075269461,0.025225563268563525,-0.005785455016027554,0.03885913580169418,0.0781139825196018,-0.033150941507739916,-0.10768505272931385,-0.07485394617173709,0.08183285059783377,0.06962075411148637,0.13971366247851796,0.08041345103352347,-0.0863814535233784,-0.09844721120180197,0.044332775648886436,-0.0814162282804434,-0.021742588967775818,-0.06156274459623529,-0.035424110710544236,-0.07442300223318088,-0.01393811657087897,0.03115538858900004,0.0007714729439089567,-0.039599088558192296,0.01931130071285456,0.016042047317035447,-0.019546800664894285,0.0688764712680576,0.013115400821707951,0.03250220059397777,-0.03231744385351459,0.08579920327782256
-0.042073908815043755,0.03812509083660772,0.0037598686955920804,0.022126895636754518,0.004126742973160074,0.024109022226203775,0.030608116479873937,0.021141883975368522,0.0013860451525219482,0.03750841445398847,0.006198215249765959,0.03350486973722318,0.005181212655249208,0.016501591778851302,-0.008843901750824827,-0.0006678390437818701,0.008692136887958085,0.04120678747377504,0.03665618719765934,0.016352807576040483,0.021547618154729824,0.053682368928620425,0.0771753703862883,-0.01964511197567496,-0.031009026666819334,0.06901976571805638,0.03394350582812398,-0.005267635295714756,-0.015681181189489225,-0.03211557684875269,-0.018194338907039906,0.04216508759891196,0.05207297809368707,0.0326413688293368,0.010445630282368654,-0.12262727880933759,-0.009050683363228758,0.12135080633774936,-0.051710238855030934,-0.05218663169689044,-0.016599674937664757,0.006304839726259406,0.030101767806654394,0.029840085294839582,-0.04757641979651039,-0.012937921623613227,0.03229179098218585,-0.04934203235461609,-0.07032158802317262,0.02490489722971064,-0.0009340961683136673,-0.005099308436569313,0.08844161628096753,0.003579498559846237,-0.023313558495215547,0.019667775196902455,-0.06290455539396693,0.05218736747879669,0.032264978192977745,0.03801573135670411,-0.04556164354631909,-0.04475968553447955,-0.037556192746416396,0.0037850618795297036,-0.020641998974478246,0.010012276932491628,0.04848697643430233,-0.06610827854843983,0.06153668654717237,0.17778219986243424,0.0016870688611868526,0.06003311873631462,-0.011086249149800415,-0.09383656012813048,0.017436954731788037,0.033909215344752434,0.015410312433341055,0.01639926707801086,0.04715663342141441,-0.020716489194089614,-0.06641861831510198,0.002674722756211891,0.009027327233053967,0.007837142993237496,-0.017418278888695467,0.08531144883221109,0.01896063095178287,-0.02790298812327693,-0.02613340633462441,-0.029443411629044198,0.056725059725302035,-0.0496210090918005,0.023125956434667274,-0.02435805585717717,0.03407716247087036,-0.10543890195113124,-0.054895309991964264,0.03097993945834392,0.014118145007288606,-0.0131931670927754
-0.01774616618335285,0.012873597524393904,-0.07222876212338059,-0.006660274478211881,0.005581086692801602,4.561323069362807e-05,0.012741960630718132,-0.02330735397747499,0.004454574618064901,-0.03724307809681986,0.004997950389020605,-0.10020074217460366,-0.004730357526940759,-0.05010034222747378,-0.004065799939378926,-0.003933326102991264,-0.0033293437354347147,0.008095382009663657,0.04995253952100731,-0.05164182696780493,0.06565515660675701,-0.010891489206756118,-0.16134563193529838,0.03020759348520669,-0.014449758645871039,-0.03195449719933876,0.09184211881684932,0.0019312980302480622,-0.012176126726841062,-0.009763941532829836,0.051691742920841124,-0.003404120558272042,-0.009070922492752737,-0.044228963688943065,-0.0018016680854964413,0.07350345673968997,0.009331067831723008,0.07782099111081646,0.035621376428334954,-0.037608476712486794,-0.004922876699985027,-0.004023759938864952,-0.005040319849938952,0.004455386917974954,0.0024733755346147586,0.0981245094860907,0.04084458957454996,0.0384781162751888,0.012578717098240865,-0.009638442973582923,-0.017505705436329552,-0.04195739438128078,0.015576905021830845,0.04279662242089348,0.05226735509191263,0.022354545801621137,0.0506272091025192,0.010701779652583414,-0.07731722327521101,-0.04652357935199488,0.0766647994955662,-0.014380862838124607,0.029877115075849257,0.07313832261467455,-0.040068070169550905,-0.03325910124084522,-0.006760406214926264,-0.052883679647354936,-0.008769792948196155,0.020820358730599238,-0.03201813901033628,0.030286593977860862,-0.0013875605101666087,-0.03773408968341825,-0.10502119702014648,-0.07579126948386496,0.00024086375755156034,0.0706863941026525,-0.018259464306180483,-0.051362112393751665,-0.032222427924010595,-0.03217613511083314,0.0025752186715600834,0.06010870001137709,-0.07393600315739043,-0.023990552299806525,-0.0008104571056900752,0.02859216189904361,-0.020294358784245316,0.041626251191207116,-0.06105295170373377,0.020366885266393533,-0.0530211337381647,-0.054515547819461566,0.022415641633769703,-0.05028308558058283,-0.05040584640687101,-0.03406255689741778,-0.04541291661386779,0.010948513886560483
-0.03568102427045609,0.04499823266943271,-0.022698038020087068,0.024022209257051143,-0.021087239779375943,-0.015989697653285596,-0.042438801521752584,-0.037386968140118215,0.027412219807072195,-0.004685348605275894,0.04954403890388339,-0.029752193316708392,-0.06192752097309698,0.07442438713546859,0.048686307389947454,-0.01904785260292049,-0.024281431461663724,-0.10570832304528176,0.054680827290986465,0.012797796269415497,0.016901471908727827,0.03622934065446728,0.03765939018613256,-0.05929670617524363,-0.07288720339985598,0.03143484599762278,-0.027315705146210057,-0.0011045195826928085,-0.04247386464816682,-0.05531601443803948,-0.032149244534966724,0.1001259297494686,-0.007956925802146074,0.011705971522526358,-0.14761917298545044,-0.07360106115555498,-0.004765841550507304,0.057246391669581155,-0.04543589677456296,0.023910468781156057,-0.046251087445988825,-0.024738582393949164,-0.0602003531951077,-0.051968580628640994,0.03060622925693351,0.06514999191876192,0.020038474656413764,-0.07233934887713779,-0.03316592528041924,0.09169324917529892,0.0006354400326677822,0.0384449986730021,0.022154625675162316,0.032212867507995645,0.05713056897875929,0.04387957426184384,-0.011376681737077114,0.028997057280437038,0.006193901892530583,0.04671391044687205,-0.013125980357450785,-0.04531265656643503,-0.020232433640348515,0.04369200718842134,-0.05963039347208173,0.0016668852103805204,-0.017193216729743017,-0.0031374681513508837,0.06427644466051104,0.005751577640670323,-0.0082442663795047,-0.0658647887608021,0.12042796986893024,0.14532961771859082,0.08515790132937409,0.04465402629934271,0.046820570464085436,0.05543871332370813,0.029253930546199364,0.051776168388422895,-0.03169542801438123,0.05116081367851044,0.009727635031783564,0.020413497700484538,0.06464166356929002,-0.04820235455799916,-0.03374089809824423,-0.03718977513730531,0.00462640008979525,-0.020542526308376843,0.09224947317611777,0.04498676476492454,-0.045882010987403174,-0.004958349754934643,0.004024119591388783,-0.001587076203099385,0.15647590297318734,0.02896367348413786,-0.02933923946916762,0.09608474289985737
-0.03568102427045611,0.04499823266943269,-0.022698038020086936,0.024022209257051307,-0.021087239779376127,-0.015989697653285527,-0.0424388015217526,-0.03738696814011807,-0.013711086679119107,0.005031925681480456,-0.07975793850984271,0.007280489645045222,-0.04615680711285564,0.009545787406384072,-0.15377504485698298,0.06804476209157606,0.04897737466956766,0.04915880306213365,0.10979699610889074,0.015432133232030954,-0.07862860293835985,0.026813425911385243,-0.03831597282680224,-0.026831275198909852,-0.007343696949220789,0.06727437060031011,0.00408537012855867,-0.12158608545041523,0.024299520549473364,-0.1255841300139238,0.1575247474320142,-0.009376953230523812,-0.01685375369757277,0.03271735219279312,0.07491345816568158,-0.011488219687393993,-0.010020031549454566,0.018352890673089182,-0.003955575984255303,-0.0022227475008914956,0.15040706695217593,-0.021124084632528392,-0.1596827184168725,0.06438365476023551,-0.033247864651042035,-0.007983699947376735,0.007584816832910244,0.00896393814120085,-0.06860854975302647,-0.12817270471252515,0.0989474509656339,-0.02483908436493179,0.019875945116508396,0.0036497016002700645,0.01730480843467763,0.030696580881341574,-0.07790673667172278,-0.002367891480597625,-0.06001015003940306,0.014863702616753714,-0.0009524453746650543,-0.02349143553125274,-0.006344324857067785,-0.0032324799476820066,0.07307150235795412,-0.0024010733457115623,-0.0214076682175872,-0.016581917010605435,-0.0341352325776513,-0.061575867346271046,-0.0071279645358247115,0.0021334178656218588,-0.0048742543441148934,-0.041917638512241055,-0.035139930140278434,-0.00837632632961538,-0.004308476104039208,0.045243962676349246,0.06777244645459538,-0.03129317296400595,-0.0048628601866802625,-0.08903169874801542,-0.003420540867732346,0.006856048909254331,0.056598699529965775,-0.014048120804789023,0.003857684369646821,0.05417599864910064,-0.07012872667865847,-0.010948723533947149,-0.02768401707994556,0.02000874226836747,0.006447582390412793,-0.01610098636556941,0.02662027206462327,-0.018162306443140618,0.020733496599622037,-0.02582431973909472,0.018207764890418275,-0.010608901811414323
-0.02177054588461701,0.035265101958954305,-0.005884068896717232,0.030301299427732048,-0.019053453357104153,-0.01345899910750642,-0.03219340618356897,-0.04013766143296069,-0.05992318488417918,0.02826680416634979,-0.014495422982255646,-0.07063682735796338,0.02831459755363552,-0.026201869791978225,0.08162262819243335,0.054494547119337926,0.03526145182655368,0.061279217473619,-0.09972239070811564,-0.01763567898074227,-0.0015894270971654714,-0.07117194464576795,-0.22248963358637283,-0.012609345026329528,0.016096384745766062,-0.14670415285535918,-0.03110085258096581,-0.009522907880493663,0.02713226410519069,0.03503953175308428,-0.05388844716964361,0.11375746553235122,-0.01542180231683954,0.056141384886820245,0.02671248785957334,-0.03200926244352549,0.019811793980662254,-0.03154494587334942,0.01614272976832636,-0.010043452203006622,-0.08901116286217786,0.11513897771245327,-0.117410869668766,0.05628066456915464,-0.06712181253670275,-0.012549799130571379,0.010833164062207676,-0.016354822845114438,-0.012262536414722124,-0.035450494108754914,0.08982917744090954,0.0003095134318416076,0.10207902728918272,-0.019218633251853072,0.010918147847990091,-0.00952533474077697,0.060543410835615624,-0.0005936451979974788,0.01363929885600828,0.044948354495041476,-0.0222823160646312,-0.04792506775423839,0.07993996853691798,-0.022120818609962876,-0.03597574382511935,-0.009566747611505305,-0.030971739613225437,-0.07907662117610477,-0.08101249378457674,0.0653466115956021,0.036493645384079704,0.06068268463227495,-0.09445472753706087,-0.014021714743953789,-0.020607121902678504,0.001691456404702576,0.004951106052769027,0.02082022629922505,-0.07767546222925516,0.0005160530964425972,-0.03344187987673902,-0.017974031949047824,-0.011108829745458411,0.006392816104548956,-0.02775354050225981,-0.061798994210063546,0.026963723554633015,-0.055848447851690824,0.15067931182394087,-0.018049554453416224,0.05186745845397019,0.09563746002150307,0.07447809620387558,0.03451275357807464,0.029481102093086107,0.024570192881043524,0.006987573921606295,-0.024927403502433408,-0.02696473610449832,0.04222345682367765
-0.03568102427045613,0.04499823266943273,-0.022698038020086974,0.024022209257051255,-0.02108723977937594,-0.01598969765328577,-0.04243880152175264,-0.03738696814011811,-0.018683648147387474,0.0660278966663864,-0.05389405005722232,-0.09634819340192172,-0.07074852452086602,0.01787684003008541,-0.031399695736276004,0.016193850777915204,-0.04315735324531689,-0.10974328286355849,-0.031674167897411065,-0.018469799189912282,0.016094358576361257,-0.03950020669824328,0.051171893648128804,0.020645928616421,0.0011974887901559312,-0.08890936882913375,-0.023778193202280827,0.029799128480494926,-0.019888019758748446,-0.02878469195311716,-0.01831327370854857,0.012836745743348855,-0.013774034343994655,-0.022730945130316062,-0.021069249792211718,0.10009510174035742,0.032093393615823806,-0.008075583505135809,-0.08047572478344366,0.02241598424573518,0.020682963314122615,0.017227505358426053,-0.10142839028177883,0.02636908354229911,0.022706945127353433,0.08800159608474956,-0.005427179413752874,0.012538364598318297,-0.05579070545256943,0.05587632271514186,-0.08555925129715376,0.0016029805721780174,0.051027676512248335,0.01235905347924686,-0.00035554109876477085,0.04264978084066241,-0.005469970338612181,0.04227682224603315,-0.026312737585211937,-0.020537283850833723,0.016994870538375347,-0.022290167129015763,-0.02632559897313981,0.01092977388815812,0.0013655450159072826,-0.06260960208936951,-0.04735816412591228,-0.019599838889288932,-0.074107828254988,0.07178357209198143,-0.04624874843054556,0.033594839695312205,0.03943413132877993,-0.000748096388132426,-0.016785957480894228,-0.046843277700172575,0.10713910757851375,0.04048035487916387,-0.014557662773567452,-0.05937863446783393,-0.02400384551690383,0.0795761873096485,-0.04044814444677481,-0.03304397549866611,0.031092583322341095,0.07997344010346566,0.0174767755653529,0.06005659867383752,-0.031352641565838564,0.011130234046313522,-0.0862072779966635,0.001830476261045972,-0.0045330023843275615,-0.05528328125269442,-0.009048270102216358,0.06147645002042193,-0.0038413234764103662,0.063236749567363,-0.049519048303458095,-0.013580401613561482
-0.009415438687714894,0.003761499041980438,-0.003769410213494628,0.00039679215815191255,0.0015713931180721427,0.0037195328536855205,0.0014512455776424743,0.12079739920011985,0.060476311637323574,-0.015609089551000023,0.0007006684032033805,-0.02986438721091076,0.04898907984899592,0.0932446994259906,0.011302577927656713,-0.0027031102813851724,-0.0016513356136941936,-0.1565200181415322,0.10880233940442043,0.15263075764106246,0.027479284602827093,0.07505249999858561,0.08410790348972848,-0.016855828215955458,-0.003988181999848584,-0.04396830723304426,0.056465963010183945,0.02354581681844093,-0.010757718767147803,-0.05609719182045086,0.1914532447906516,0.199294980952507,-0.011154447541291015,0.06002673123829497,-0.04005293060395317,0.03535165262605866,0.057799340863708706,0.08171895782652357,0.04142898178799174,-0.0031271114140610855,0.005079235990292686,0.02408485356667416,-0.046060596426614975,-0.12067299051409743,0.10099817661328062,-0.047537422359332976,0.007221190785978707,0.03678590254994193,0.03611317764832563,-0.016867098835244034,0.07890906466955172,0.1147900454606594,0.011804727121210681,0.03648685814513274,-0.023028853479816556,0.07313788712824625,0.042930422194536154,0.0070113222459143336,0.08905893626223929,-0.010673087178365775,-0.08636591965266309,-0.05214279602736042,-0.017308810576611953,-0.010445718057188393,0.057394679923410845,0.0004443492847698442,-0.0016465940248971917,-0.036265081773700865,0.05439917628643443,-0.031544724486499164,0.06208481806527434,-0.007603712731631761,0.005827792899450366,0.11448900179076565,-0.08896058469245746,0.008144665206226212,0.04755844178034023,-0.021816266248883505,0.009868139887069893,0.05293643945307834,0.021801618759251927,0.01026361890791433,-0.0482395157183667,-0.06541487990888104,-0.01835049595216181,0.0868895982795225,0.05070196592844692,-0.05653882640554355,-0.009399872012403852,-0.021985378414409194,-0.021242023845144745,0.002388000143047623,-0.061084054794320324,-0.02596173343373348,0.11137126334022265,-0.01783923354107702,-0.001979264405359281,-0.007327139807098761,0.008499966559267635,0.06344135622946134
