0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
-0.10112689,-0.5709587,-0.79001987,-0.4390668,-0.12728249,-0.9179589,-0.14068998,-0.24098557,-0.3619241,-1.0247217,-0.16902307,-0.13004133,-0.030077994,-0.1452418,-0.123756275,-0.17963797,-0.012973494,-0.055820227,-0.11816928,-0.9604553,-0.07932787,-0.07050761,-0.111905985,-0.33683848,-0.5441424,9.357236,51.468746,148.18982,-0.39210966,-0.05800465,-0.06379206,-0.11249618,-0.54133165,-0.050692804,-0.09696918,-0.04467156,-0.15538988,-0.5243864,-1.3367922,-0.14146851,-0.13845478,-0.07499504,-0.13916226,-0.19415541,-0.12432351,-0.07834269,-0.110354915,-0.19996752,-0.11809754,-0.29044405,-0.58047223,-0.063767396,-0.22845978,-0.81612235,-0.10561785,-0.1368886,-0.067882076,-0.11076978,-0.10797364,-0.0779737,-0.024887554,-0.13176957,-0.055809233,-0.6441237,-0.1415545,-1.3172712,-0.094142094,-0.06296258,-0.32079124,-1.2900358,-0.05346341,-0.115681395,-0.08823039,-0.14881903,-0.09577262,-0.116128996,-0.43494,-0.12611675,-0.1450713,-0.16347758,-0.043350033,-0.10250144,-0.17679176,-0.06707538,-0.092510335,-0.0702771,-0.05262023,-0.11909853,-0.34011298,-0.5979731,-0.08567664,-1.0584557,-0.071813405,-0.3483998,-0.022634069,-0.023646552,-0.061864205,-1.0679852,-0.08709131,-0.04706874,-0.24418615,-0.46200377,-0.28393614,21.360054,-0.061983068,-0.096800335,-0.13029997,-0.053148102,-0.1165837,-0.08452165,14.486225,-0.07496804,-0.0757551,-0.078544654,-0.6282532,-0.114266135,-0.5185224,-0.3512977,-0.9874021,-0.5450342,-0.092752896,-0.61866975,-0.1358806,-0.06968486,-0.26685208,-0.13217443,-0.09533682,-0.3030943,-0.12550093,-0.1465096,-0.5363959,-0.058086757,-0.07146487,-0.6489447,-1.2634517,-0.18715069,-0.11304283,-0.08125733,-0.14290628,-0.1130634,-0.14946003,-0.07951824,-0.44137418,-0.68987507,9.02744,-0.8929988,-1.4192785,-0.150497,-0.19801562,-0.18833677,-0.10237731,-0.18386728,-1.1641701,-0.1169583,-0.05296774,-0.6810698,-0.12166849,-0.1673507,-0.16841361,-0.06555644,-0.19083428,-0.11808981,19.281528,-0.16094677,-0.7588111,-1.2159605,-0.33915153,-0.06416444,-0.09421293,-0.034327872,-0.08835998,-0.11607303,-0.073037334,61.19649,-0.059605077,-0.10058603,-0.14907113,-0.5702151,-0.109762155,-0.35791582,-0.14811188,-0.110179536,-0.09004818,-0.13180333,-0.13538703,-0.04654624,-0.08214716,-0.2617283,-0.17869976,-0.106135026,-0.08452894,-0.077789865,-0.092904955,-0.093017325,-0.15782475,-0.5567128,-0.080354586,-0.055664018,-0.13309346,-0.095952734,-0.12945108,138.92383,-0.16370103,-0.36452872,-0.2671196,-0.2619712,-0.19782114,-0.17313176,-0.27185062,39.2203,-0.5513982,-0.24108121,-0.11206455,-0.14103892,-0.16658056,-0.16066875,-0.15376614,8.72395,-0.07232664,-0.09958973,2.9303172,-0.11205183,-0.09817918,-0.6095284,-0.08625249,-0.13156803,-0.07262376,-0.087434016,-0.3423385,-0.07500488,2.8976383,-0.19229336,-0.29877558,-0.10287917,-0.09698575,-1.5384578,-0.18794428,-0.14016758,-0.048154473,-0.101625316,-0.1476763,-0.11992068,-0.15546277,-0.07683543,-0.017471222,-0.10928897,-0.072011985,-0.12167046,-1.3793746,-0.17568836,-1.2758358,-0.058160126,-0.10196696,-0.093747005,-0.1030619,-0.116959676
-0.010905276,-0.21903849,-0.16594377,-0.14776321,-0.05198658,-0.23148173,-0.03693586,-0.037103616,10.992955,0.19330329,-0.018506868,-0.0178877,-0.09292332,-0.03184743,-0.04723103,-0.11253611,-0.051276997,-0.011512897,-0.044485167,-0.17294353,-0.02764606,-0.04056078,3.0554767,-0.30850756,-0.13085349,-0.15988041,-0.14344056,-0.19965124,-0.06843482,-0.034714293,-0.01318391,-0.030972125,-0.039485265,-0.014630156,1.3830742,-0.0093055945,-0.049500454,-0.21206167,-0.22554493,-0.082080394,-0.027022492,1.2092494,-0.07949887,-0.03402932,-0.017702583,-0.010148823,-0.023137825,-0.04233165,-0.033476453,-0.15245427,-0.1364992,-0.039048016,-0.05412726,-0.1691787,-0.021829454,-0.028526597,-0.031460088,-0.045356203,-0.019405195,0.5539458,-0.008152527,-0.019363102,-0.0062015913,-0.23387758,-0.06813803,-0.38303313,-0.025803557,-0.02777946,-0.13234325,-0.053494103,-0.008348891,-0.025367925,-0.018781912,-0.10321418,-0.024680048,-0.029369764,-0.079760954,-0.034871485,-0.02187758,-0.093058184,-0.017186802,-0.0007607594,-0.06441915,-0.0065048467,-0.016811935,-0.06098402,0.402611,-0.038529217,-0.16599473,-0.1742336,-0.037320204,-0.16190389,-0.015203494,-0.0194499,-0.04978187,-0.011185731,-0.009537065,-0.16365331,-0.038447555,-0.014829346,-0.08478921,-0.055985235,-0.11712163,-0.16216002,-0.013432575,-0.019735934,-0.054144066,-0.008539846,-0.027380314,11.033543,-0.09999609,-0.017202998,-0.03757907,-0.05272523,-0.13494042,-0.017798744,-0.29783657,9.892554,-0.23640199,-0.15517958,-0.024263758,-0.046184003,-0.033170212,-0.014413037,-0.08799977,-0.029758312,-0.0077502783,-0.13709164,-0.04121199,-0.02810361,-0.04897734,-0.01341073,-0.010926673,-0.10926133,-0.13471188,-0.0031841062,-0.009253764,-0.02109358,-0.042324204,-0.069854885,-0.030846082,-0.01311794,-0.10263933,-0.05350651,-0.07379593,-0.020085473,-0.35881126,-0.11509849,-0.12650631,-0.06395454,-0.012282069,-0.12106974,-0.16192225,-0.026678292,-0.025683718,-0.30712068,-0.025978122,-0.018675791,-0.0124207055,-0.036609698,-0.035593867,-0.06787041,-0.21040593,-0.046705704,-0.09444678,-0.10876176,-0.13010706,-0.022400841,-0.015922358,-0.011763571,-0.029779214,-0.011744316,-0.03580578,-0.16298434,0.23359028,-0.00985745,-0.021192273,-0.059042897,-0.05291398,-0.11881532,-0.049273174,-0.020622985,-0.022722602,-0.0313838,-0.030861847,-0.03569852,-0.0108395135,-0.16811594,0.3455358,-0.036566548,-0.022544105,-0.0221684,6.7122445,-0.029663976,-0.029694468,-0.20051537,-0.021076757,-0.0118133,-0.04592911,1.6373124,-0.0134324515,-0.18278593,9.251346,-0.23658879,-0.07129939,-0.20323552,-0.03976184,-0.0763267,-0.143426,-0.06970481,-0.3050145,-0.036593467,4.6638246,-0.040422134,-0.028819801,-0.012669568,-0.028776815,-0.16567059,-0.014604599,-0.02928391,12.750817,-0.025136491,-0.023430161,-0.12896149,-0.02240328,-0.03851691,-0.024487088,-0.017374307,-0.03651228,-0.0054616192,-0.045865625,-0.020463903,-0.08084297,-0.05830971,-0.020724231,-0.32721218,-0.08566369,-0.033113066,-0.13168907,-0.010196469,-0.05968626,-0.09721785,-0.061157227,6.1076975,5.282099,-0.031031312,-0.030005028,-0.02475297,-0.19496301,-0.034150183,-0.10679521,-0.007173934,-0.02204483,-0.038611528,-0.03249118,-0.042288303
-0.0046865162,-0.10692557,-0.08415024,-0.06770457,-0.029261226,-0.124917425,-0.018699994,-0.018132959,7.399906,3.1574867,-0.007829461,-0.009120845,-0.05601829,-0.01465546,-0.025742864,-0.06079378,-0.03283963,-0.00034654923,-0.022458803,-0.08078669,-0.012993355,-0.021142682,2.7541013,-0.15385067,-0.061095368,-0.09517945,-0.079513304,-0.11209353,-0.033731364,-0.016792757,-0.0065608714,-0.016244674,-0.012570117,-0.009096079,1.4187841,-0.0053243563,-0.025048615,-0.10638567,-0.11552052,-0.048652783,-0.013806158,1.3405728,-0.038850587,-0.016363638,-0.007595075,-0.0035394412,-0.0119033735,-0.02231558,-0.018694757,-0.08354982,-0.08255306,-0.019897295,-0.027151877,-0.09276084,-0.011276533,-0.013842927,-0.017033549,-0.026509218,-0.00932775,0.46540794,-0.004729908,-0.006686737,-0.0016596173,-0.12089312,-0.03688064,-0.20372963,-0.012990703,-0.013688015,-0.07175046,-0.018521802,-0.0035841002,-0.013083088,-0.009526947,-0.053970646,-0.011410948,-0.015650084,-0.035017192,-0.018186143,-0.009545533,-0.050533388,-0.009398592,0.5489339,-0.034942385,-0.0032737541,-0.008913301,-0.028838435,0.34249997,-0.022334972,-0.09284409,-0.09235966,-0.01976048,-0.075687066,-0.008043027,-0.0066875643,-0.027915273,-0.0052220523,-0.004212859,-0.09516911,-0.021082899,-0.0059195287,-0.048938155,-0.02987207,-0.061633155,-0.093425356,-0.006531165,-0.009525911,-0.031679034,-0.0036857736,-0.013983946,7.4988422,-0.0634443,-0.007933008,-0.020078812,-0.02878367,-0.0701243,-0.007832429,-0.1578595,7.1326485,-0.11847779,-0.07687255,-0.012127752,-0.018958317,-0.011614915,-0.0073309746,-0.043643847,-0.015608078,-0.0015802053,-0.073281884,-0.022090778,-0.014415333,-0.02300942,-0.0068784403,-0.005274548,-0.057534795,-0.076593906,0.6095784,-0.0037881576,-0.010649129,-0.022177445,-0.034212492,-0.015539545,-0.0061674733,-0.05615211,-0.0336276,-0.043482818,-0.0052566878,-0.1782021,-0.0684504,-0.064589225,-0.03393726,-0.005192168,-0.06855261,-0.07913513,-0.01449935,-0.017729172,-0.14417897,-0.012629916,-0.007989771,-0.003758501,-0.017944966,-0.017990204,-0.034868598,-0.13784225,-0.025134625,-0.034986377,-0.043188024,-0.06852565,-0.011821195,-0.008399026,-0.00604876,-0.01588571,-0.007553911,-0.019347025,-0.09594754,0.40102822,-0.004474879,-0.010072989,-0.025682172,-0.028872294,-0.05566429,-0.030802902,-0.009855321,-0.0125318505,-0.0150623815,-0.015016059,-0.018708233,-0.0063189035,-0.081432015,1.4438388,-0.018892862,-0.01208711,-0.010831283,5.0988765,-0.017644532,-0.01376703,-0.106730945,-0.011942209,-0.0060823546,-0.02329949,1.7350574,0.1276766,-0.11215797,6.284137,-0.1144008,-0.032318745,-0.107343614,-0.018903073,-0.042410906,-0.07176348,-0.043125715,-0.14795142,-0.020536019,3.9147668,-0.020735707,-0.013561263,-0.0014026428,-0.013594074,-0.089795485,-0.0074119726,-0.017201921,8.409973,-0.012664995,-0.011203576,-0.062402662,-0.012173039,-0.01767867,-0.012408439,-0.008246323,-0.020212907,0.24650611,-0.026460277,-0.007771607,-0.041913968,-0.029764708,-0.009843836,-0.17188457,-0.043316286,-0.016500166,-0.07505283,-0.0038288294,-0.03243452,-0.05553587,-0.040456094,4.55822,3.7437904,-0.016101066,-0.013585533,-0.012651109,-0.09764038,-0.017374817,-0.059643738,-0.0037984126,-0.010570083,-0.022841532,-0.0165842,-0.022323178
-0.008508252,3.8674977,-0.065377235,-0.026201509,-0.039683785,-0.058153767,-0.008668069,-0.0153640425,-0.024410717,-0.10322684,-0.011324283,-0.009789252,5.037735,-0.011093956,-0.007931304,-0.033542715,-0.020418901,-0.008994373,-0.011886214,-0.053247306,-0.004189439,-0.006459379,-0.011986687,-0.033500396,-0.029619101,4.749972,5.9297547,6.0846543,-0.019976787,0.53993374,-0.004852929,-0.00818416,-0.04444776,-0.0021132953,-0.0047123274,-0.0060615614,-0.010243675,-0.028894132,-0.06807328,-0.012887569,-0.008768226,-0.005307009,-0.010539623,-0.011646673,-0.0072941356,-0.0057369117,-0.007826454,-0.011181896,-0.01133481,-0.027007598,-0.04899152,0.018640276,-0.01012892,-0.054040164,-0.0047004814,-0.00953203,0.26500127,-0.013953667,-0.007109464,-0.009698859,-0.004148998,-0.010354501,-0.0045498265,-0.05834508,-0.0101915905,-0.07216102,-0.0063579218,-0.0096030105,-0.042061694,-0.072289504,-0.0040406086,-0.0076006167,-0.0045198817,0.011118695,-0.004524332,-0.007285889,-0.029575923,-0.007925802,-0.009551141,-0.0131621,-0.0033387782,-0.009591216,-0.018661499,-0.0059504625,-0.0074562784,-0.0054991287,-0.003931286,-0.0109816715,-0.028479263,-0.052212615,-0.010117306,-0.04975553,-0.0036805538,-0.030422091,1.8471014,-0.004178354,-0.0032855798,-0.072881676,-0.0052664364,-0.0028906805,-0.025854684,-0.05459234,-0.030946378,3.3771129,-0.0057820934,-0.0056735585,-0.003941295,-0.004157775,-0.005428594,-0.0041066753,3.8632436,-0.0035096474,-0.003174614,-0.0014651875,-0.05891771,-0.0082082655,-0.03884364,-0.026853796,-0.057730895,-0.03178148,-0.004102912,-0.036073208,-0.012488541,-0.003059963,-0.03215294,-0.009487189,-0.011061792,-0.020191664,-0.022871872,-0.010601228,-0.048395652,-0.00439422,-0.0050048605,-0.05979021,-0.06984618,-0.009052129,-0.010727307,-0.004546001,-0.016069349,0.655908,-0.009320852,-0.006447297,-0.041714706,-0.05490205,1.4212661,-0.053505115,-0.06217714,-0.0074889204,-0.018161684,-0.021977743,-0.004958446,-0.02980953,-0.096603885,-0.0076987366,-0.005786739,-0.03342614,-0.008623924,-0.014047925,-0.01025565,-0.0068732807,-0.02419662,-0.008594301,8.727295,-0.0062689385,-0.04635127,-0.055958338,-0.023971448,-0.0039114864,-0.008073235,-0.0032106973,-0.0115819955,-0.008463054,-0.0058807163,1.4862211,0.017253574,-0.008089963,-0.011386353,-0.04988102,-0.009449805,-0.021321198,-0.025692314,-0.0072868913,-0.0044658165,-0.006570585,-0.00671417,-0.0051028323,-0.0062764636,-0.008812835,-0.022834904,-0.0041248477,-0.0027554594,-0.006634971,-0.0034446525,-0.008476071,-0.009543828,-0.06221279,-0.0069566416,-0.0035533356,-0.008913524,-0.011211244,-0.009405186,4.8715596,-0.0108858235,7.104678,-0.017635753,-0.017925177,-0.017353108,-0.016118478,-0.021966947,3.0685074,-0.023910904,-0.020048356,-0.014610681,-0.008663804,-0.010906986,-0.008772091,-0.016035581,7.3524337,-0.0044490877,-0.008951432,-0.019844238,-0.0074012578,-0.0062425327,-0.045647178,-0.006095188,-0.0022343632,-0.0042678425,-0.0053840433,-0.03265908,-0.0068494966,2.9132383,-0.010878538,-0.03487119,-0.015519634,-0.007394874,-0.067722246,-0.003990318,-0.009379793,3.7782984,-0.0029695486,-0.015892155,-0.01269923,-0.018276524,-0.004307999,-0.0060019684,-0.004768049,-0.013432552,-0.007125721,-0.0717597,-0.009331064,-0.06946672,-0.0036181493,-0.007835951,-0.0037147803,-0.008418698,-0.0070868907
-0.0033577608,-0.0019566736,-0.0030954347,-0.014652129,-0.015504404,-0.013423622,-0.002946346,-0.0032824385,-0.0021256774,-0.022626009,-0.002179759,-0.0032952812,0.93541634,-0.0031494247,-0.0044111665,-0.017883807,-0.005666291,-0.002407029,-0.00700355,-0.0126868505,-0.0019219726,-0.0054470366,0.19525392,-0.015961938,-0.012355401,-0.002427579,-0.0048490157,-0.010757657,-0.0067915684,-0.0005064184,-0.0010627991,-0.0036777537,-0.007473565,0.11094785,-0.0029646214,-0.002049723,-0.005537715,-0.01265295,-0.018659376,-0.006169475,-0.0014083028,-8.890435e-05,-0.0052174376,-0.0033125926,-0.0014073503,-0.0016481798,-0.001963637,-0.004396679,-0.00484741,-0.013986094,-0.013525467,-0.0009518137,-0.003735251,-0.014454552,-0.00164067,-0.003322841,0.089510955,-0.007929105,-0.0015324071,-0.0033714531,-0.0013669878,-0.0063326214,-0.0010188576,-0.0138118705,-0.0042582755,-0.010854267,-0.0020355808,-0.005702139,-0.010499185,-0.015455284,-0.0011843981,-0.0019181486,-0.0012126499,-0.011482733,-0.0038343242,-0.0022103717,-0.005832529,-0.0023199606,-0.002491985,-0.010746858,-0.001133966,-0.0044518393,-0.006700437,-0.0019168083,-0.002838669,-0.008602013,0.00060419133,-0.0044546104,-0.005377518,-0.01126763,-0.004073789,-0.016191648,-0.0015660664,-0.004170705,0.34536922,-0.0022285024,-0.00077014667,-0.009249473,-0.0035073876,-0.0015578597,-0.010347665,-0.0070123295,-0.0152418595,-0.0030474844,-0.0026674536,-0.0023627917,-0.005019214,-0.0008723486,-0.0021936384,-0.0013146753,0.13328797,-0.0022455596,-0.0046301633,-0.0054815756,-0.010717614,-0.001365709,-0.02353317,-0.010105567,-0.015434879,-0.011236362,-0.0019295296,-0.010034361,-0.009708229,-0.0011556281,-0.0027884573,-0.002946199,-0.004973504,-0.01172489,-0.011217054,-0.001893456,-0.013542295,-0.0011595931,-0.0013003031,-0.014760201,-0.009055088,-0.0040883743,-0.0020934807,-0.0024804606,-0.010722992,-0.0008915727,-0.0023385081,-0.0018042354,-0.011023004,-0.0103836935,-0.0006961453,-0.011400829,-0.023268035,-0.010292063,-0.020509038,-0.008298041,-0.0014128876,-0.011511334,-0.025209704,-0.0026568163,-0.0003357525,-0.02541034,-0.0020084635,-0.004568056,-0.00031928575,-0.0029196101,-0.009588061,-0.012138034,0.27054447,-0.0010729163,-0.009294105,-0.014624916,-0.013271665,-0.0014565156,-0.002607896,-0.0013426252,-0.006253915,-0.0013932812,-0.0042892625,-0.006492881,0.11516112,-0.001623539,-0.0038482975,-0.004189749,-0.0076416396,-0.008753295,-0.0123674525,-0.0018137138,-0.0011729816,-0.003183332,-0.0019194026,-0.004148149,-0.0016136062,-0.010052874,-0.0054271077,-0.002338438,-0.0012641172,-0.0017427218,0.32814658,-0.0023140672,-0.0022569823,-0.013748773,-0.0029507284,-0.0023722202,-0.0041087875,-0.009390802,-0.0041704047,-0.009945797,0.24387693,-0.004767485,-0.010012138,-0.013094545,-0.0054975324,-0.0056027165,-0.016709507,0.62200636,-0.015607338,-0.0054694335,-0.0020122242,-0.002875862,-0.0020195206,-0.0024404072,-0.0069376617,0.5203995,-0.0010261209,-0.00085988815,-0.004376829,-0.001406944,-0.0014877843,-0.011863043,-0.001449988,-0.0040881913,-0.0007507258,-0.0016646228,-0.004647635,-0.00740043,-0.00019694392,-0.0042488677,-0.014572669,-0.006645137,-0.005114567,-0.021028722,-0.0039872597,-0.0027646308,0.42011487,-0.0011476531,-0.00579011,-0.0021694908,-0.009991828,0.13376471,-0.0031369396,-0.001236215,-0.0055690627,-0.001684032,-0.015914958,-0.0022225694,-0.015474589,-0.0010076889,-0.0031093252,-0.00030098032,-0.0030883702,-0.0026826477
-0.0027351626,-0.03536459,-0.026021883,-0.026666932,-0.025378147,-0.047891002,-0.0072500966,-0.0064517306,3.0783205,0.76092595,-0.0029520171,-0.0043773833,-0.02120825,-0.005981385,-0.011035732,-0.028150102,-0.018777603,0.41002986,-0.011341077,-0.030920723,-0.004974502,-0.010607029,1.463625,-0.057441287,-0.025588738,-0.046027545,-0.035072155,-0.052882507,-0.013419852,-0.0062490534,-0.0027499811,-0.00729932,-0.00504638,-0.0026266233,0.5137539,-0.0037205524,-0.01120721,-0.03884378,-0.04490029,-0.024660813,-0.005140992,0.836796,-0.016342806,-0.006543993,-0.002411327,-0.0015706095,-0.0044442434,-0.008942565,-0.009580171,-0.036495402,-0.040772475,-0.007177571,-0.010023657,-0.04917543,-0.0044247555,-0.005818715,-0.005959767,-0.014962078,-0.0032862353,-0.00030077514,-0.0021825947,-0.0040685833,-0.00015176587,-0.04905822,-0.014990157,-0.06872523,-0.004627951,-0.0072528743,-0.033997186,-0.011702243,-0.0012550721,-0.005350479,-0.0037969856,-0.027390465,-0.0048328415,-0.0061088875,-0.010390857,-0.007174239,-0.003764434,-0.022359671,-0.0037083828,0.16170482,-0.015143763,-0.002041983,-0.004178362,-0.014175221,0.16470373,-0.010892791,-0.032916494,-0.033200815,-0.008017287,-0.0281185,-0.003179555,-0.002893089,-0.010008248,-0.002892072,-0.001467167,-0.03399935,-0.008849432,-0.0027464845,-0.021905124,-0.014118459,-0.027779523,-0.043585017,-0.0037575199,-0.0042297803,-0.015488276,-0.0012403001,-0.005624233,3.1341326,-0.02637262,-0.0024706786,-0.00985021,-0.0142799085,-0.02821568,-0.0027232035,-0.064240046,1.3690763,-0.043962292,-0.034929488,-0.00478913,-0.011553072,-0.0069955643,-0.0032875165,-0.008022239,-0.006650114,-0.0017615118,-0.029500233,-0.01735323,-0.005974668,-0.014747029,-0.0022970384,-0.002218235,-0.028206535,-0.032370888,0.13478643,-0.0015079073,-0.0049319,-0.015643355,-0.015513013,-0.0060587884,-0.002494903,-0.030592639,-0.019646268,-0.017012348,-0.0056510684,-0.06796468,-0.032561094,-0.031714875,-0.012298422,-0.0024714752,-0.030749809,-0.040489595,-0.0064138654,-0.007056428,-0.05375799,-0.004476906,-0.0036899038,-0.001461608,-0.007332041,-0.010461991,-0.01807295,-0.06360975,-0.009042952,-0.014830862,-0.017588548,-0.028736217,-0.0050733984,-0.0034798922,-0.0025925029,-0.010782802,-0.0042787236,-0.009652491,-0.04710249,0.4131419,-0.002355574,-0.0046631703,-0.008173527,-0.014801449,-0.01963541,-0.01832982,-0.0038274399,-0.0051368373,-0.006507372,-0.005525627,-0.009064198,-0.0024257489,-0.028578412,0.9962088,-0.0070527135,-0.0049373363,-0.0039235447,2.6398232,-0.008515334,-0.0050287,-0.040310524,-0.0055558346,-0.0037664436,-0.009695104,0.3310262,0.34266162,-0.051124707,2.7198668,-0.039027203,-0.01593127,-0.042650383,-0.008677901,-0.017794138,-0.03340125,-0.017481547,-0.050526008,-0.011251233,2.1366708,-0.008383976,-0.004799544,0.14434986,-0.008010689,-0.030500716,-0.002392401,-0.0073393653,3.067881,-0.004896234,-0.004634787,-0.024208521,-0.0043641953,-0.007835894,-0.0045176176,-0.0030866505,-0.009122007,-0.0017285211,-0.01193728,-0.00443021,-0.016487516,-0.014463273,-0.005867016,-0.06498634,-0.014935468,-0.0067223776,-0.028831266,-0.00031178637,-0.01649287,-0.026442982,-0.022689445,2.2501423,1.5297707,-0.0062537547,-0.0073371627,-0.0051460145,-0.038297396,-0.0070982194,-0.027879748,-0.0016232585,-0.004441515,-0.00856643,-0.0065732873,-0.008717016
-0.0025363055,-0.040160745,-0.032668162,-0.027762536,-0.019160356,-0.0514194,-0.007890935,-0.0075929235,3.2294962,1.381678,-0.0032826262,-0.0046116663,-0.021895617,-0.0066586607,-0.0114825675,-0.030253053,-0.017449534,0.30536678,-0.0106669115,-0.032985616,-0.005132588,-0.010088556,1.4337702,-0.060588516,-0.026047252,-0.044834044,-0.035141256,-0.052027978,-0.013889339,-0.0059993374,-0.0030750583,-0.0076155667,-0.0052935225,-0.0031943067,0.6260482,-0.0037134953,-0.011013522,-0.042691775,-0.046576865,-0.023193154,-0.0056288997,0.75430393,-0.016328832,-0.00697338,-0.002791408,-0.001367619,-0.005077446,-0.009569634,-0.009208323,-0.037480578,-0.03994651,-0.0077712014,-0.010576744,-0.045323428,-0.0045632184,-0.0061881114,-0.0059278975,-0.014020686,-0.0036593825,0.005130373,-0.002242114,-0.0040353904,-0.00045551403,-0.052465014,-0.01583965,-0.08074874,-0.005094752,-0.0070704934,-0.03176098,-0.009625996,-0.0014737361,-0.00577419,-0.004004686,-0.02520341,-0.0050016497,-0.0066467915,-0.012740061,-0.0077877278,-0.004252294,-0.024311155,-0.0039773113,0.1858825,-0.016598493,-0.0019050897,-0.0045809373,-0.012905189,0.14515024,-0.010529213,-0.03896308,-0.036908355,-0.009060534,-0.030357227,-0.0034502032,-0.0029083425,-0.010630099,-0.0026560193,-0.0015432512,-0.04033363,-0.009284862,-0.0025972098,-0.023457725,-0.014771794,-0.029571427,-0.041821156,-0.0034866678,-0.0042069363,-0.015966956,-0.0009773043,-0.005774632,3.3619487,-0.026809072,-0.0028274565,-0.009783157,-0.013633241,-0.028955078,-0.002819119,-0.06897867,2.5444899,-0.048413653,-0.03458189,-0.005064796,-0.011082335,-0.006174768,-0.0034493469,-0.015304471,-0.0068827695,-0.002039832,-0.032905154,-0.014854711,-0.006273483,-0.011669964,-0.002586943,-0.002428256,-0.028599003,-0.035521686,0.2697305,-0.0016609548,-0.0051649213,-0.013412741,-0.014407534,-0.0067073554,-0.0026692222,-0.028333437,-0.01537624,-0.017453078,-0.005318261,-0.072675474,-0.033961218,-0.031924304,-0.014488356,-0.0026102597,-0.032187775,-0.039153602,-0.0067026266,-0.0077509354,-0.058394335,-0.0050602113,-0.0038757478,-0.0014654842,-0.007845687,-0.010181007,-0.017741557,-0.06757257,-0.00959618,-0.012529468,-0.017840125,-0.03204298,-0.0051670126,-0.003481666,-0.0026851776,-0.009818805,-0.004208257,-0.009520335,-0.04657231,0.34327874,-0.001969885,-0.0045391,-0.008310762,-0.013580616,-0.02197025,-0.017500822,-0.0042067445,-0.005733655,-0.0068948995,-0.005858924,-0.0096209,-0.0029332926,-0.031134607,0.7920968,-0.007788897,-0.005382404,-0.004719256,2.678247,-0.008664664,-0.005216211,-0.04469083,-0.0055433093,-0.003384168,-0.010506077,0.53366977,0.24216689,-0.053807605,2.8614178,-0.04279687,-0.015015296,-0.0458781,-0.0091907615,-0.019427907,-0.032714877,-0.018131293,-0.056612242,-0.011485393,2.0682201,-0.008970601,-0.0055510392,0.060355555,-0.007647557,-0.034509387,-0.0029544928,-0.0077503,3.417951,-0.005284739,-0.004767179,-0.026066517,-0.0049234894,-0.007832601,-0.005024833,-0.0035664167,-0.00899214,-0.0006687825,-0.01149655,-0.0042991587,-0.020284977,-0.013985831,-0.005038662,-0.07244275,-0.016656697,-0.0069628367,-0.03010264,-0.0012763006,-0.016683567,-0.025125062,-0.022769447,2.2806492,1.5485541,-0.006606218,-0.00775588,-0.005399334,-0.040738266,-0.0074996185,-0.029368207,-0.0019761692,-0.0044586794,-0.009035954,-0.0072793686,-0.009177195
